"id","parent_id","name","fullname","parent_name","name_ru","vehicle_type_id","slug","source","parent_model_id","freq"
5300,66,"LX450d","","Lexus","ЛИкс450д",1,"lx450d","robasta",911,591
5301,66,"LX470","","Lexus","ЛИкс470",1,"lx470","robasta",911,591
5302,66,"LX570","","Lexus","ЛИкс570",1,"lx570","robasta",911,591
5303,66,"NX200","","Lexus","НИкс200",1,"nx200","robasta",2314,407
5304,66,"NX200t","","Lexus","НИкс200т",1,"nx200t","robasta",2314,407
5305,66,"NX300h","","Lexus","НИкс300эйч",1,"nx300h","robasta",2314,407
5306,66,"RC200t","","Lexus","РЦ200т",1,"rc200t","robasta",3512,4
5307,66,"RC300","","Lexus","РЦ300",1,"rc300","robasta",3512,4
5308,66,"RC300h","","Lexus","РЦ300эйч",1,"rc300h","robasta",3512,4
5309,66,"RC350","","Lexus","РЦ350",1,"rc350","robasta",3512,4
5310,66,"RX200t","","Lexus","РИкс200т",1,"rx200t","robasta",912,1301
5311,66,"RX270","","Lexus","РИкс270",1,"rx270","robasta",912,1301
5312,66,"RX300","","Lexus","РИкс300",1,"rx300","robasta",912,1301
5313,66,"RX330","","Lexus","РИкс330",1,"rx330","robasta",912,1301
5314,66,"RX350","","Lexus","РИкс350",1,"rx350","robasta",912,1301
5315,66,"RX400h","","Lexus","РИкс400эйч",1,"rx400h","robasta",912,1301
5316,66,"RX450h","","Lexus","РИкс450эйч",1,"rx450h","robasta",912,1301
5317,66,"SC300","","Lexus","СЦ300",1,"sc300","robasta",913,18
5318,66,"SC400","","Lexus","СЦ400",1,"sc400","robasta",913,18
5319,66,"SC430","","Lexus","СЦ430",1,"sc430","robasta",913,18
5320,66,"UX200","","Lexus","ЮИкс200",1,"ux200","robasta",2315,14
5321,66,"UX250h","","Lexus","ЮИкс250эйч",1,"ux250h","robasta",2315,14
5322,67,"320","","Lifan",NULL,NULL,"320","robasta",NULL,0
5323,67,"330","","Lifan",NULL,NULL,"330","robasta",NULL,0
5324,67,"530","","Lifan",NULL,NULL,"530","robasta",NULL,0
5325,67,"630","","Lifan",NULL,NULL,"630","robasta",NULL,0
5326,67,"650 EV","","Lifan",NULL,1,"650ev","robasta",NULL,0
5327,67,"720","","Lifan",NULL,NULL,"720","robasta",NULL,0
5328,67,"820","","Lifan",NULL,NULL,"820","robasta",NULL,0
5329,69,"Elise S","","Lotus",NULL,NULL,"elises","robasta",NULL,0
5330,69,"Evora S","","Lotus",NULL,NULL,"evoras","robasta",NULL,0
5331,69,"Exige S","","Lotus",NULL,NULL,"exiges","robasta",NULL,0
5332,3565,"5 Sedan","","Luxgen",NULL,NULL,"5sedan","robasta",NULL,0
5333,72,"Ambulance","","Mahindra",NULL,NULL,"ambulance","robasta",NULL,0
5334,72,"MM Double Cab","","Mahindra",NULL,NULL,"mmdoublecab","robasta",NULL,0
5335,72,"MM550 DP","","Mahindra",NULL,NULL,"mm550dp","robasta",NULL,0
5336,3591,"Roadster 1.8L","","Marlin",NULL,NULL,"roadster18l","robasta",NULL,0
5337,76,"Landaulet","","Maybach","Ландаулет",NULL,"landaulet","robasta",NULL,0
5338,77,"323C","","Mazda","323Ц",NULL,"323c","robasta",NULL,0
5339,77,"323F","","Mazda","323Ф",NULL,"323f","robasta",NULL,0
5340,77,"Atenza Sport","","Mazda","Атенза Спорт",NULL,"atenzasport","robasta",NULL,0
5341,77,"Autozam AZ-1","","Mazda","Автозам АЗ-1",NULL,"autozamaz1","robasta",NULL,0
5342,77,"Autozam Carol","","Mazda","Автозам Кэрол",NULL,"autozamcarol","robasta",NULL,0
5343,77,"Autozam Clef","","Mazda","Автозам Клеф",NULL,"autozamclef","robasta",NULL,0
5344,77,"Autozam Revue","","Mazda","Автозам Ревью",NULL,"autozamrevue","robasta",NULL,0
5345,77,"Autozam Scrum","","Mazda","Автозам Скрум",NULL,"autozamscrum","robasta",NULL,0
5346,77,"Bongo Brawny Truck","","Mazda","Бонго Брауни Трак",NULL,"bongobrawnytruck","robasta",NULL,0
5347,77,"Bongo Brawny Van","","Mazda","Бонго Брауни Ван",NULL,"bongobrawnyvan","robasta",NULL,0
5348,77,"Bongo II","","Mazda","Бонго II",NULL,"bongoii","robasta",NULL,0
5349,77,"Bongo III","","Mazda","Бонго III",NULL,"bongoiii","robasta",NULL,0
5350,77,"Bongo Truck","","Mazda","Бонго Трак",NULL,"bongotruck","robasta",NULL,0
5351,77,"Bongo Van","","Mazda","Бонго Ван",NULL,"bongovan","robasta",NULL,0
5352,77,"Business","","Mazda","Бизнес",NULL,"business","robasta",NULL,0
5353,77,"Capella Cargo","","Mazda","Капелла Карго",NULL,"capellacargo","robasta",NULL,0
5354,77,"Capella Coupe","","Mazda","Капелла Купе",NULL,"capellacoupe","robasta",NULL,0
5355,77,"Capella Liftback","","Mazda","Капелла Лифтбэк",NULL,"capellaliftback","robasta",NULL,0
5356,77,"Capella Wagon","","Mazda","Капелла Вагон",NULL,"capellawagon","robasta",NULL,0
5357,77,"E 1600","","Mazda","Е1600",NULL,"e1600","robasta",NULL,0
5358,77,"Efini","","Mazda","Эфини",NULL,"efini","robasta",NULL,0
5359,77,"Efini MPV","","Mazda","Эфини МПВ",NULL,"efinimpv","robasta",NULL,0
5360,77,"Efini RX-7","","Mazda","Эфини Рикс-7",NULL,"efinirx7","robasta",NULL,0
5361,77,"Eunos","","Mazda","Евнос",NULL,"eunos","robasta",NULL,0
5362,77,"Eunos Cargo","","Mazda","Евнос Карго",NULL,"eunoscargo","robasta",NULL,0
5363,77,"Eunos Presso","","Mazda","Евнос Прессо",NULL,"eunospresso","robasta",NULL,0
5364,77,"Eunos Roadster","","Mazda","Евнос Родстер",NULL,"eunosroadster","robasta",NULL,0
5365,77,"Familia S-Wagon","","Mazda","Фамилия С-Вагон",1,"familiaswagon","robasta",989,360
5366,77,"Festiva","","Mazda","Фестива",NULL,"festiva","robasta",NULL,0
5367,77,"Freda","","Mazda","Фреда",NULL,"freda","robasta",NULL,0
5368,77,"Ixion","","Mazda","Иксион",NULL,"ixion","robasta",NULL,0
5369,77,"Landy","","Mazda","Лэнди",NULL,"landy","robasta",NULL,0
5370,77,"Laser","","Mazda","Лазер",NULL,"laser","robasta",NULL,0
5371,77,"MX-1","","Mazda","Микс-1",NULL,"mx1","robasta",NULL,0
5372,77,"MX-30","","Mazda","Микс-30",1,"mx30","robasta",NULL,0
5373,77,"Protege 5","","Mazda","Протеже 5",NULL,"protege5","robasta",NULL,0
5374,77,"Rustler","","Mazda","Растлер",NULL,"rustler","robasta",NULL,0
5375,77,"Savanna","","Mazda","Саванна",NULL,"savanna","robasta",NULL,0
5376,77,"Savanna RX-7","","Mazda","Саванна Рикс-7",NULL,"savannarx7","robasta",NULL,0
5377,77,"Spectron","","Mazda","Спектрон",NULL,"spectron","robasta",NULL,0
5378,77,"Telstar","","Mazda","Телстар",NULL,"telstar","robasta",NULL,0
5379,77,"Telstar II","","Mazda","Телстар II",NULL,"telstarii","robasta",NULL,0
5380,77,"Telstar TX5","","Mazda","Телстар Тикс-5",NULL,"telstartx5","robasta",NULL,0
5381,77,"Titan","","Mazda","Титан",NULL,"titan","robasta",NULL,0
5382,77,"Truck","","Mazda","Трак",NULL,"truck","robasta",NULL,0
5383,77,"Vantrend","","Mazda","Вантренд",NULL,"vantrend","robasta",NULL,0
5384,NULL,"MCC","MCC","",NULL,NULL,"mcc","robasta",NULL,0
5385,5384,"Smart","","MCC",NULL,NULL,"smart","robasta",NULL,0
5386,78,"12C","","McLaren","12Ц",NULL,"12c","robasta",NULL,0
5387,78,"LM","","McLaren","ЛМ",NULL,"lm","robasta",NULL,0
5388,79,"Brabus","","Mercedes-Benz","Брабус",NULL,"brabus","robasta",NULL,0
5389,79,"CLR-Class","","Mercedes-Benz","ЦЛР-класс",NULL,"clr","robasta",NULL,0
5390,79,"Pullman","","Mercedes-Benz","Пулман",NULL,"pullman","robasta",NULL,0
5392,79,"SLS-Class","","Mercedes-Benz","СЛС-класс",NULL,"sls","robasta",NULL,0
5393,79,"Sprinter Classic","","Mercedes-Benz","Спринтер Классик",NULL,"sprinterclassic","robasta",NULL,1
5394,81,"Metrocab II","","Metrocab",NULL,NULL,"ii","robasta",NULL,0
5395,81,"Taxi II series","","Metrocab",NULL,NULL,"taxiii","robasta",NULL,0
5396,70,"MGR","","MG",NULL,NULL,"r","robasta",NULL,0
5397,70,"Xpower","","MG",NULL,NULL,"xpower","robasta",NULL,0
5398,1,"ЕА 1800","","Microcar",NULL,NULL,"ea1800","robasta",NULL,0
5399,71,"Clubvan","","MINI",NULL,NULL,"clubvan","robasta",NULL,0
5400,82,"Chariot Grandis","","Mitsubishi",NULL,NULL,"chariotgrandis","robasta",NULL,0
5401,82,"Colt Lancer","","Mitsubishi",NULL,NULL,"coltlancer","robasta",NULL,0
5402,82,"Colt Plus","","Mitsubishi",NULL,NULL,"coltplus","robasta",NULL,0
5403,82,"Colt Wagon","","Mitsubishi",NULL,NULL,"coltwagon","robasta",NULL,0
5404,82,"Delica Cargo","","Mitsubishi",NULL,1,"delicacargo","robasta",1060,124
5405,82,"Delica D","","Mitsubishi",NULL,NULL,"delicad","robasta",NULL,0
5406,82,"Delica Van","","Mitsubishi",NULL,1,"delicavan","robasta",1060,124
5407,82,"Diamante Wagon","","Mitsubishi",NULL,NULL,"diamantewagon","robasta",NULL,0
5408,82,"Expo LRV","","Mitsubishi",NULL,NULL,"expolrv","robasta",NULL,0
5409,82,"Galant Hatchback","","Mitsubishi",NULL,NULL,"galanthatchback","robasta",NULL,0
5410,82,"Lancer Cedia Wagon","","Mitsubishi",NULL,NULL,"lancercediawagon","robasta",NULL,0
5411,82,"Magna Wagon","","Mitsubishi",NULL,NULL,"magnawagon","robasta",NULL,0
5412,82,"Mighty","","Mitsubishi",NULL,NULL,"mighty","robasta",NULL,0
5413,82,"Minica Toppo","","Mitsubishi",NULL,1,"minicatoppo","robasta",1083,18
5414,82,"Minicab Miev","","Mitsubishi",NULL,1,"minicabmiev","robasta",3825,10
5415,82,"Mirage Asti","","Mitsubishi",NULL,1,"mirageasti","robasta",1084,102
5416,82,"Mirage Wagon","","Mitsubishi",NULL,NULL,"miragewagon","robasta",NULL,0
5417,82,"Nativa","","Mitsubishi",NULL,NULL,"nativa","robasta",NULL,0
5418,82,"Santamo","","Mitsubishi",NULL,NULL,"santamo","robasta",NULL,0
5419,82,"Shogun","","Mitsubishi",NULL,NULL,"shogun","robasta",NULL,0
5420,82,"Shogun Mini","","Mitsubishi",NULL,NULL,"shogunmini","robasta",NULL,0
5421,82,"Sigma Wagon","","Mitsubishi",NULL,NULL,"sigmawagon","robasta",NULL,0
5422,82,"Toppo BJ","","Mitsubishi",NULL,NULL,"toppobj","robasta",NULL,0
5423,82,"Toppo BJ Wide","","Mitsubishi",NULL,NULL,"toppobjwide","robasta",NULL,0
5424,83,"Galue-I","","Mitsuoka",NULL,NULL,"galuei","robasta",NULL,0
5425,83,"Galue-II","","Mitsuoka",NULL,NULL,"galueii","robasta",NULL,0
5426,83,"Galue-III","","Mitsuoka",NULL,NULL,"galueiii","robasta",NULL,0
5427,83,"Micro Car","","Mitsuoka",NULL,NULL,"microcar","robasta",NULL,0
5428,83,"Micro Car K-2","","Mitsuoka",NULL,NULL,"microcark2","robasta",NULL,0
5429,83,"Micro Car MC-1","","Mitsuoka",NULL,NULL,"microcarmc1","robasta",NULL,0
5430,84,"4","","Morgan",NULL,NULL,"4","robasta",NULL,0
5431,84,"Aero","","Morgan",NULL,NULL,"aero","robasta",NULL,0
5432,84,"V6","","Morgan",NULL,NULL,"v6","robasta",NULL,0
5433,85,"110","","Nissan","110",NULL,"110","robasta",NULL,0
5434,85,"210","","Nissan","210",NULL,"210","robasta",NULL,0
5435,85,"280Z","","Nissan","280З",NULL,"280z","robasta",NULL,0
5436,85,"ACE","","Nissan","АЦЕ",NULL,"ace","robasta",NULL,0
5437,85,"AD Expert","","Nissan","АД Эксперт",NULL,"adexpert","robasta",NULL,0
5438,85,"AD Van","","Nissan","АД Ван",NULL,"advan","robasta",NULL,0
5439,85,"AD-Max Wagon","","Nissan","АД-Макс Вагон",NULL,"admaxwagon","robasta",NULL,0
5440,85,"Ariya","","Nissan","Ария",1,"ariya","robasta",NULL,0
5441,85,"Austin","","Nissan","Остин",NULL,"austin","robasta",NULL,0
5442,85,"Avenir Salut","","Nissan","Авенир Салют",NULL,"avenirsalut","robasta",NULL,0
5443,85,"Caravan Elgrand","","Nissan","Караван Эльгранд",NULL,"caravanelgrand","robasta",NULL,0
5444,85,"Cedric Cima","","Nissan","Седрик Симе",NULL,"cedriccima","robasta",NULL,0
5445,85,"Cube Cubic","","Nissan","Куб Кубик",NULL,"cubecubic","robasta",NULL,0
5446,85,"DA","","Nissan","Да",NULL,"da","robasta",NULL,0
5447,85,"DB","","Nissan","ДБ",NULL,"db","robasta",NULL,0
5448,85,"Flying Feather","","Nissan","Флаинг Фезер",NULL,"flyingfeather","robasta",NULL,0
5449,85,"Fuji","","Nissan","Фуджи",NULL,"fuji","robasta",NULL,0
5450,85,"Hino","","Nissan","Хино",NULL,"hino","robasta",NULL,0
5451,85,"Homy Elgrand","","Nissan","Хоми Эльгранд",NULL,"homyelgrand","robasta",NULL,0
5452,85,"Interstar","","Nissan","Интерстар",NULL,"interstar","robasta",NULL,0
5453,85,"King Cab","","Nissan","Кинг Каб",NULL,"kingcab","robasta",NULL,0
5454,85,"March Box","","Nissan","Марч Бокс",1,"marchbox","robasta",1152,274
5455,85,"Micra C+C","","Nissan","Микра Ц+Ц",NULL,"micracc","robasta",NULL,0
5456,85,"Mikasa Touring","","Nissan","Микаса Тьюринг",NULL,"mikasatouring","robasta",NULL,0
5457,85,"NJ","","Nissan","Нджей",NULL,"nj","robasta",NULL,0
5458,85,"NV350 Caravan","","Nissan","НВ350 Караван",1,"nv350caravan","robasta",NULL,2
5459,85,"NX Coupe","","Nissan","Никс Купе",1,"nxcoupe","robasta",NULL,0
5460,85,"Ohta","","Nissan","Охта",NULL,"ohta","robasta",NULL,0
5461,85,"Prairie Joy","","Nissan","Прерие Джой",1,"prairiejoy","robasta",1167,55
5462,85,"Primera Camino","","Nissan","Примера Камино",NULL,"primeracamino","robasta",NULL,0
5463,85,"Prince","","Nissan","Принц",NULL,"prince","robasta",NULL,0
5464,85,"R","","Nissan","Р'nessa",NULL,"r","robasta",NULL,0
5465,85,"nessa","","Nissan","несса",NULL,"nessa","robasta",NULL,0
5466,85,"S-Cargo","","Nissan","С-Карго",2,"scargo","robasta",NULL,0
5467,85,"Skyline GT-R","","Nissan","Скайлайн ГТ-Р",NULL,"skylinegtr","robasta",NULL,0
5468,85,"Slift","","Nissan","Слифт",NULL,"slift","robasta",NULL,0
5469,85,"Sports","","Nissan","Спорт",NULL,"sports","robasta",NULL,0
5470,85,"Sunny California","","Nissan","Санни Калифорния",1,"sunnycalifornia","robasta",1186,490
5471,85,"Sunny RZ-1","","Nissan","Санни РЗ-1",1,"sunnyrz1","robasta",1186,490
5472,85,"Sylphy","","Nissan","Силфи",NULL,"sylphy","robasta",NULL,0
5473,85,"Tama-gou","","Nissan","Тама-гоу",NULL,"tamagou","robasta",NULL,0
5474,85,"Terrano II","","Nissan","Террано II",NULL,"terranoii","robasta",NULL,0
5475,3942,"M10","","Noble",NULL,NULL,"m10","robasta",NULL,0
5476,3942,"M12","","Noble",NULL,NULL,"m12","robasta",NULL,0
5477,3942,"M14","","Noble",NULL,NULL,"m14","robasta",NULL,0
5478,3942,"M400","","Noble",NULL,NULL,"m400","robasta",NULL,0
5479,87,"Astra Family","","Opel",NULL,NULL,"astrafamily","robasta",NULL,0
5480,87,"Astra GTC","","Opel",NULL,1,"astragtc","robasta",1218,4926
5481,87,"Zafira Tourer","","Opel",NULL,NULL,"zafiratourer","robasta",NULL,0
5482,90,"AIV Roadster","","Panoz",NULL,NULL,"aivroadster","robasta",NULL,0
5483,91,"Partner Origin","","Peugeot",NULL,NULL,"partnerorigin","robasta",NULL,0
5484,91,"Partner Tepee","","Peugeot",NULL,NULL,"partnertepee","robasta",NULL,0
5485,91,"Partner VU","","Peugeot",NULL,NULL,"partnervu","robasta",NULL,0
5486,92,"Grand Voyager","","Plymouth","Гранд Вояджер",NULL,"grandvoyager","robasta",NULL,0
5487,94,"718 Boxster","","Porsche","718 Бокстер",NULL,"718boxster","robasta",NULL,2
5488,94,"718 Cayman","","Porsche","718 Кайман",NULL,"718cayman","robasta",NULL,0
5489,94,"966","","Porsche","966",NULL,"966","robasta",NULL,0
5490,94,"Cajun","","Porsche","Каюн",NULL,"cajun","robasta",NULL,0
5491,95,"Wira","","Proton",NULL,NULL,"wira","robasta",NULL,0
5492,NULL,"Q50","Q50","",NULL,NULL,"q50","robasta",NULL,5
5493,5492,"Hoker","","Q50",NULL,NULL,"hoker","robasta",NULL,0
5494,5492,"Lublin","","Q50",NULL,NULL,"lublin","robasta",NULL,0
5495,96,"Clio GT","","Renault",NULL,NULL,"cliogt","robasta",NULL,0
5496,96,"Estafette","","Renault",NULL,NULL,"estafette","robasta",NULL,0
5497,96,"Logan Stepway","","Renault",NULL,1,"loganstepway","robasta",1340,4168
5498,96,"Medallion","","Renault",NULL,NULL,"medallion","robasta",NULL,0
5499,96,"R9","","Renault",NULL,NULL,"r9","robasta",NULL,0
5500,96,"Sandero Stepway","","Renault",NULL,1,"sanderostepway","robasta",2221,3095
5501,96,"Super 5","","Renault",NULL,NULL,"super5","robasta",NULL,0
5502,98,"20","","Rolls-Royce","20",NULL,"20","robasta",NULL,0
5503,98,"25","","Rolls-Royce","25",NULL,"25","robasta",NULL,0
5504,98,"Corniche Cabrio","","Rolls-Royce","Корниш Кабрио",NULL,"cornichecabrio","robasta",NULL,0
5505,98,"Phantom Coupe","","Rolls-Royce","Фантом Купе",NULL,"phantomcoupe","robasta",NULL,0
5506,98,"Phantom Drophead Coupe","","Rolls-Royce","Фантом Дропхед Купе",NULL,"phantomdropheadcoupe","robasta",NULL,0
5507,98,"Silver","","Rolls-Royce","Силвер Врайчт",NULL,"silver","robasta",NULL,0
5508,99,"2200-3500","","Rover",NULL,NULL,"22003500","robasta",NULL,0
5509,99,"MG","","Rover",NULL,NULL,"mg","robasta",NULL,0
5510,99,"Tourer","","Rover",NULL,NULL,"tourer","robasta",NULL,0
5511,101,"9-3X","","Saab",NULL,NULL,"93x","robasta",NULL,0
5512,101,"9-4","","Saab",NULL,NULL,"94","robasta",NULL,0
5513,104,"L200","","Saturn",NULL,NULL,"l200","robasta",NULL,0
5514,104,"SL1","","Saturn",NULL,NULL,"sl1","robasta",NULL,0
5515,100,"Altea Freetrack","","SEAT",NULL,1,"alteafreetrack","robasta",1380,26
5516,100,"Altea XL","","SEAT",NULL,1,"alteaxl","robasta",1380,26
5517,100,"Ibiza FR","","SEAT",NULL,NULL,"ibizafr","robasta",NULL,0
5518,100,"Leon FR","","SEAT",NULL,NULL,"leonfr","robasta",NULL,0
5519,100,"Terra","","SEAT",NULL,2,"terra","robasta",NULL,0
5520,108,"Fabia Scout","","Skoda",NULL,1,"fabiascout","robasta",1422,957
5521,4829,"C32","","SMA",NULL,NULL,"c32","robasta",NULL,0
5522,4829,"C51","","SMA",NULL,NULL,"c51","robasta",NULL,0
5523,4829,"C52","","SMA",NULL,NULL,"c52","robasta",NULL,0
5524,4829,"C61","","SMA",NULL,NULL,"c61","robasta",NULL,0
5525,4829,"C81","","SMA",NULL,NULL,"c81","robasta",NULL,0
5526,109,"Crossblade","","Smart","Кроссблейд",NULL,"crossblade","robasta",NULL,0
5527,111,"Family","","SsangYong","Фамили",NULL,"family","robasta",NULL,0
5528,111,"Tager","","SsangYong","Тэйгер",NULL,"tager","robasta",NULL,0
5529,112,"1300","","Subaru","1300",NULL,"1300","robasta",NULL,0
5530,112,"Dias","","Subaru","Диас",NULL,"dias","robasta",NULL,0
5531,112,"Impreza Coupe","","Subaru","Импреза Купе",NULL,"imprezacoupe","robasta",NULL,0
5532,112,"Impreza G4","","Subaru","Импреза Г4",NULL,"imprezag4","robasta",NULL,0
5533,112,"Impreza Sport","","Subaru","Импреза Спорт",NULL,"imprezasport","robasta",NULL,0
5534,112,"Impreza Wagon","","Subaru","Импреза Вагон",NULL,"imprezawagon","robasta",NULL,0
5535,112,"Impreza XV","","Subaru","Импреза ИксВ",1,"imprezaxv","robasta",1454,504
5536,112,"J10","","Subaru","Джей10",NULL,"j10","robasta",NULL,0
5537,112,"J12","","Subaru","Джей12",NULL,"j12","robasta",NULL,0
5538,112,"L Series","","Subaru","Л Серия",NULL,"l","robasta",NULL,0
5539,112,"Legacy B4","","Subaru","Легаси Б4",NULL,"legacyb4","robasta",NULL,0
5540,112,"Legacy Grand Wagon","","Subaru","Легаси Вагон",NULL,"legacygrandwagon","robasta",NULL,0
5541,112,"Legacy Wagon","","Subaru","Легаси Вагон",NULL,"legacywagon","robasta",NULL,0
5542,112,"M70","","Subaru","М70",NULL,"m70","robasta",NULL,0
5543,112,"M80","","Subaru","М80",NULL,"m80","robasta",NULL,0
5544,112,"Pleo Nesta","","Subaru","Плио Неста",NULL,"pleonesta","robasta",NULL,0
5545,112,"Pleo Plus","","Subaru","Плио Плюс",1,"pleoplus","robasta",NULL,1
5546,112,"Sambar Dias","","Subaru","Самбар Диас",NULL,"sambardias","robasta",NULL,0
5547,112,"Sambar Truck","","Subaru","Самбар Трак",NULL,"sambartruck","robasta",NULL,0
5548,113,"Aerio Sedan","","Suzuki",NULL,NULL,"aeriosedan","robasta",NULL,0
5549,113,"Aerio SX","","Suzuki",NULL,NULL,"aeriosx","robasta",NULL,0
5550,113,"Aerio Wagon","","Suzuki",NULL,NULL,"aeriowagon","robasta",NULL,0
5551,113,"Alto C","","Suzuki",NULL,1,"altoc","robasta",1471,54
5552,113,"Alto C2","","Suzuki",NULL,1,"altoc2","robasta",1471,54
5553,113,"Alto Hustle","","Suzuki",NULL,NULL,"altohustle","robasta",NULL,0
5554,113,"Carry Van","","Suzuki",NULL,NULL,"carryvan","robasta",NULL,0
5555,113,"Cultus Wagon","","Suzuki",NULL,NULL,"cultuswagon","robasta",NULL,0
5556,113,"Every Landy","","Suzuki",NULL,1,"everylandy","robasta",1478,15
5557,113,"Grand Vitara XL-7","","Suzuki",NULL,1,"grandvitaraxl7","robasta",1481,910
5558,113,"Ignis Sport","","Suzuki",NULL,NULL,"ignissport","robasta",NULL,0
5559,113,"Jimny Sierra","","Suzuki",NULL,1,"jimnysierra","robasta",1483,545
5560,113,"Jimny Wide","","Suzuki",NULL,1,"jimnywide","robasta",1483,545
5561,113,"Join","","Suzuki",NULL,NULL,"join","robasta",NULL,0
5562,113,"Joy Pop","","Suzuki",NULL,NULL,"joypop","robasta",NULL,0
5563,113,"SJ samurai","","Suzuki",NULL,NULL,"sjsamurai","robasta",NULL,0
5564,113,"Wagon R Solio","","Suzuki",NULL,1,"wagonrsolio","robasta",1497,12
5565,113,"Wagon R Wide","","Suzuki",NULL,1,"wagonrwide","robasta",1497,50
5566,115,"160","","Talbot",NULL,NULL,"160","robasta",NULL,0
5567,115,"180","","Talbot",NULL,NULL,"180","robasta",NULL,0
5568,115,"Alpine","","Talbot",NULL,NULL,"alpine","robasta",NULL,0
5569,115,"Express","","Talbot",NULL,NULL,"express","robasta",NULL,0
5570,115,"Matra Bagheera","","Talbot",NULL,NULL,"matrabagheera","robasta",NULL,0
5571,115,"Minx","","Talbot",NULL,NULL,"minx","robasta",NULL,0
5572,115,"Murena","","Talbot",NULL,NULL,"murena","robasta",NULL,0
5573,115,"Rapier","","Talbot",NULL,NULL,"rapier","robasta",NULL,0
5574,115,"Simca","","Talbot",NULL,NULL,"simca","robasta",NULL,0
5575,120,"Marea","","Tofas",NULL,NULL,"marea","robasta",NULL,0
5576,NULL,"Tonggong","Tonggong","",NULL,NULL,"tonggong","robasta",NULL,0
5577,5576,"TG","","Tonggong",NULL,NULL,"tg","robasta",NULL,0
5578,121,"Caldina Van","","Toyota","Калдина Ван",NULL,"caldinavan","robasta",NULL,0
